SWEAT index,K index,Totals totals index,Date,Environmental_Stability,Moisture_Indices,Convective_Potential,Temperature_Pressure,Moisture_Temperature_Profiles,TH
44.6,6.6,25.1,25/11/1981,25.4,18.2,0.0,5673,947.71,0
52.4,7.0,19.9,26/11/1981,24.1,15.2,0.0,5685,930.56,0
44.6,7.8,28.1,27/11/1981,24.0,17.2,0.0,5669,944.87,0
106.1,9.4,30.6,28/11/1981,21.799999999999997,20.1,-32.5,5659,976.06,0
54.3,10.6,31.7,29/11/1981,17.4,17.1,-112.5,5651,930.22,0
78.8,8.8,35.4,30/11/1981,17.0,16.6,0.0,5660,915.39,0
93.6,10.6,38.8,01/12/1981,16.6,20.6,0.0,5657,996.8,0
44.6,2.8,23.1,02/12/1981,21.9,17.8,0.0,5658,903.03,0
100.7,12.2,37.6,03/12/1981,11.600000000000001,22.4,0.0,5642,949.69,0
132.7,10.8,35.6,04/12/1981,16.9,23.0,-151.2,5646,932.91,0
210.3,24.4,48.0,05/12/1981,17.5,28.7,0.0,5693,949.75,0
34.9,5.2,28.5,06/12/1981,17.6,21.3,0.0,5678,929.92,0
50.4,23.4,39.3,07/12/1981,7.8,21.2,0.0,5643,932.85,0
161.8,33.1,46.8,08/12/1981,5.2,40.5,0.0,5674,934.98,0
181.0,35.5,48.0,09/12/1981,5.5,39.8,0.0,5645,943.59,0
349.2,35.5,46.6,10/12/1981,8.7,45.0,0.0,5682,988.02,0
249.1,28.9,42.0,11/12/1981,16.200000000000003,42.5,-4.3999999999999995,5688,975.75,0
138.2,23.2,38.4,12/12/1981,17.1,30.2,0.0,5628,978.44,0
114.0,9.6,32.6,13/12/1981,14.100000000000001,26.4,-30.999999999999996,5627,962.97,0
64.0,6.2,31.5,14/12/1981,18.4,20.3,0.0,5627,939.32,0
79.5,7.8,33.5,15/12/1981,16.2,20.7,0.0,5606,922.07,0
104.1,10.4,36.8,16/12/1981,18.5,20.8,0.0,5607,942.31,0
87.3,6.2,22.5,17/12/1981,22.1,16.6,0.0,5593,942.76,0
89.2,17.0,35.9,18/12/1981,13.5,18.3,0.0,5629,924.79,0
64.0,9.4,26.9,19/12/1981,22.5,15.5,0.0,5574,948.04,0
92.5,12.8,39.8,20/12/1981,25.5,20.7,0.0,5623,942.37,0
139.1,25.5,37.8,21/12/1981,17.1,27.7,0.0,5608,936.08,0
151.1,-0.4,29.6,22/12/1981,28.5,24.8,0.0,5626,939.32,0
73.7,-9.2,24.5,23/12/1981,28.1,20.0,0.0,5648,955.98,0
95.1,-6.2,20.1,24/12/1981,25.2,14.7,0.0,5640,870.22,0
79.5,-6.0,17.7,25/12/1981,29.299999999999997,13.7,0.0,5638,919.88,0
54.3,-1.4,38.3,05/01/1982,12.2,18.3,0.0,5707,939.01,0
85.4,4.4,35.7,06/01/1982,12.3,19.4,0.0,5678,970.81,0
112.0,10.4,44.2,07/01/1982,9.9,22.4,0.0,5596,933.18,0
115.7,13.0,48.8,08/01/1982,5.3,23.6,-175.1,5640,941.45,0
154.2,14.2,46.4,09/01/1982,8.4,20.7,0.0,5617,935.78,0
217.2,17.8,50.4,10/01/1982,2.3,31.1,71.89999999999999,5653,990.46,0
243.7,17.8,51.4,11/01/1982,0.6999999999999997,26.3,17.999999999999986,5645,973.07,0
127.9,25.0,45.2,12/01/1982,4.7,27.4,-47.599999999999994,5604,965.56,0
151.4,24.6,47.0,13/01/1982,6.3,24.1,0.0,5596,947.07,0
157.3,10.2,44.6,14/01/1982,14.9,22.5,0.0,5631,918.72,0
191.5,25.8,44.8,15/01/1982,14.1,27.8,0.0,5633,941.73,0
178.5,7.6,35.8,16/01/1982,20.8,26.4,0.0,5626,960.53,0
183.3,7.0,42.4,17/01/1982,13.899999999999999,23.7,0.0,5631,963.33,0
103.5,-4.8,30.4,18/01/1982,26.0,17.2,0.0,5649,953.14,0
73.7,-6.2,21.7,19/01/1982,27.1,12.8,0.0,5669,897.72,0
146.6,10.6,37.0,20/01/1982,17.8,24.5,0.0,5638,950.0,0
79.5,-1.0,16.1,21/01/1982,26.9,14.6,0.0,5645,928.02,0
94.4,4.4,37.2,22/01/1982,15.8,20.8,0.0,5638,933.3,0
167.2,30.6,45.0,23/01/1982,8.1,31.5,-142.9,5639,949.33,0
268.9,34.2,53.8,24/01/1982,-6.3,31.6,1090.2,5619,985.49,0
122.1,12.0,47.6,25/01/1982,-1.3,22.9,320.6,5618,946.3,0
50.9,6.0,39.8,26/01/1982,4.6,21.1,-230.89999999999998,5636,949.33,0
72.9,4.4,40.4,27/01/1982,11.6,20.7,0.0,5657,944.29,0
127.3,10.2,45.2,28/01/1982,8.5,21.7,0.0,5626,927.05,0
129.4,9.8,43.4,29/01/1982,12.7,19.0,0.0,5641,963.27,0
121.5,21.6,41.2,30/01/1982,14.7,26.1,0.0,5651,911.85,0
139.8,25.8,46.6,31/01/1982,10.899999999999999,23.2,0.0,5609,924.55,0
194.3,34.2,50.6,01/02/1982,7.5,33.9,0.0,5607,975.89,0
202.6,28.9,48.8,02/02/1982,5.7,28.5,-50.8,5607,983.29,0
122.0,14.2,47.0,03/02/1982,4.9,22.8,-64.3,5604,949.84,0
169.3,31.9,48.4,04/02/1982,1.7,33.1,210.29999999999998,5597,962.75,1
300.9,31.5,54.4,05/02/1982,-5.1,28.8,614.0999999999999,5556,985.67,0
87.3,5.6,30.3,06/02/1982,11.600000000000001,17.0,-72.80000000000001,5569,941.91,0
142.1,9.0,41.6,07/02/1982,13.1,21.0,0.0,5569,909.77,0
173.3,15.2,43.0,08/02/1982,15.6,26.5,0.0,5619,950.18,0
93.6,-0.4,33.0,09/02/1982,20.0,16.5,0.0,5593,928.02,0
69.7,8.8,34.6,10/02/1982,16.799999999999997,19.1,0.0,5627,941.91,0
108.6,11.2,15.5,11/02/1982,32.6,16.7,0.0,5682,900.71,0
95.1,12.0,35.1,12/02/1982,14.399999999999999,12.9,0.0,5613,910.05,1
243.7,35.4,50.6,13/02/1982,-3.0999999999999996,34.3,949.4,5621,987.96,0
278.2,34.2,52.0,14/02/1982,-5.1,35.3,-0.6000000000000001,5631,995.22,0
200.3,20.0,50.2,15/02/1982,8.0,25.1,0.0,5646,920.94,0
136.4,24.4,48.6,16/02/1982,0.7999999999999999,28.3,-98.6,5617,949.36,1
306.5,34.2,56.0,17/02/1982,-11.3,30.9,1330.3,5599,983.02,0
391.0,36.5,58.4,18/02/1982,-12.100000000000001,31.4,3666.7000000000003,5589,987.9,0
227.4,28.8,47.2,19/02/1982,5.7,36.0,56.30000000000001,5673,977.95,0
187.9,22.2,46.4,20/02/1982,2.3,30.7,302.3,5621,937.48,0
181.3,26.2,40.4,22/02/1982,8.7,27.4,83.49999999999999,5643,951.61,0
182.6,17.8,44.2,23/02/1982,11.7,26.3,0.0,5636,891.71,0
209.7,30.8,46.2,24/02/1982,17.799999999999997,27.8,0.0,5642,853.38,0
75.7,14.0,32.5,25/02/1982,15.899999999999999,18.2,0.0,5619,858.02,0
77.6,19.8,38.3,26/02/1982,17.1,18.7,0.0,5621,855.09,0
69.8,11.4,35.5,27/02/1982,15.2,17.3,0.0,5652,924.42,0
121.7,27.9,47.0,28/02/1982,7.8,25.1,0.0,5668,908.49,0
114.5,28.4,46.2,01/03/1982,-3.4000000000000004,28.5,685.5,5640,968.42,1
330.1,33.4,55.6,02/03/1982,-0.4999999999999998,35.1,-117.79999999999998,5671,965.26,0
266.5,31.4,55.8,03/03/1982,-5.5,26.6,423.6,5596,949.42,0
239.0,22.6,52.8,04/03/1982,-2.4,24.8,-52.4,5579,960.28,0
166.9,20.2,40.8,05/03/1982,10.8,29.3,0.0,5632,952.26,0
287.4,33.0,49.8,06/03/1982,14.4,36.6,0.0,5661,920.94,0
372.6,38.4,53.0,07/03/1982,6.6,39.4,-118.9,5649,973.13,0
145.8,9.4,41.8,08/03/1982,7.2,25.8,0.0,5635,946.61,0
166.9,15.8,46.2,09/03/1982,8.7,27.8,0.0,5661,943.89,0
231.3,33.7,48.2,10/03/1982,3.6999999999999997,38.9,130.89999999999998,5652,946.06,1
193.8,34.3,49.2,11/03/1982,0.5,39.7,562.4,5668,987.9,1
431.0,39.4,59.2,12/03/1982,-6.8999999999999995,36.2,844.5999999999999,5620,962.33,0
207.7,20.6,45.2,13/03/1982,5.6,40.2,-2.6999999999999957,5684,980.48,0
73.7,5.8,28.5,14/03/1982,15.899999999999999,30.4,0.0,5705,940.9,0
69.8,3.6,25.5,15/03/1982,16.2,25.4,0.0,5698,918.01,0
87.9,21.0,48.2,17/03/1982,-8.200000000000001,27.1,1801.4,5681,995.16,1
116.3,24.2,44.4,18/03/1982,1.2999999999999998,32.5,486.4,5745,977.71,0
406.3,32.4,57.4,19/03/1982,-4.1,35.6,969.8000000000001,5683,967.39,0
243.0,34.8,52.2,20/03/1982,-4.8999999999999995,33.2,1782.9,5690,980.24,0
36.3,19.8,41.0,21/03/1982,-1.4,28.8,-91.80000000000001,5706,962.14,0
25.2,16.2,35.5,22/03/1982,8.8,21.1,0.0,5719,904.07,0
62.8,4.4,42.6,23/03/1982,-7.6000000000000005,24.3,2427.2,5684,977.58,1
40.7,21.2,39.7,24/03/1982,-5.300000000000001,21.7,1055.3,5741,947.89,0
144.1,31.1,48.8,25/03/1982,-0.20000000000000018,34.3,415.90000000000003,5724,948.35,0
275.2,36.8,54.6,26/03/1982,-8.2,35.1,2650.8999999999996,5625,937.03,0
183.5,12.4,51.4,27/03/1982,-4.6000000000000005,26.6,1272.6999999999998,5618,957.17,0
121.3,14.4,42.6,28/03/1982,4.1000000000000005,28.1,40.099999999999994,5674,956.99,0
31.0,2.8,37.1,29/03/1982,-2.5,22.0,1168.7,5672,975.23,0
81.9,23.2,35.8,30/03/1982,-0.2999999999999998,30.0,3009.7,5711,964.28,0
107.4,15.6,33.0,31/03/1982,-0.7000000000000002,25.9,4875.6,5694,966.9,0
136.8,17.2,38.6,01/04/1982,-5.1,29.2,5052.599999999999,5730,991.14,0
151.1,19.6,37.0,02/04/1982,1.6999999999999997,33.1,2462.3,5781,982.53,0
152.4,20.0,35.4,03/04/1982,3.6999999999999997,38.3,1805.3999999999999,5810,987.63,0
64.0,8.8,41.3,04/04/1982,-12.0,30.4,5031.599999999999,5745,979.9,0
157.8,21.2,40.2,05/04/1982,1.4000000000000004,40.5,7.500000000000001,5796,992.6,0
33.0,28.0,48.5,06/04/1982,-17.0,27.5,6092.2,5703,955.95,1
140.7,38.1,51.0,07/04/1982,-10.5,41.4,3149.5,5750,982.56,1
311.6,37.7,56.0,08/04/1982,-7.199999999999999,34.6,2016.6000000000001,5713,964.61,0
113.3,18.2,48.4,09/04/1982,-9.3,25.8,3155.7000000000003,5685,945.02,0
167.5,21.2,46.6,10/04/1982,-8.6,35.2,3557.3,5682,974.9,0
113.9,17.0,50.0,11/04/1982,-17.2,33.7,5238.4,5687,997.54,0
238.1,21.2,54.4,12/04/1982,-14.5,33.2,1564.6,5728,985.15,0
220.0,25.2,52.6,13/04/1982,-13.1,33.5,3765.9,5766,977.4,1
400.9,36.4,62.8,14/04/1982,-15.700000000000001,26.2,3360.9,5644,975.3,0
203.7,30.0,54.6,15/04/1982,-15.4,29.8,4274.400000000001,5693,958.91,1
347.1,34.4,59.8,16/04/1982,-12.299999999999999,32.6,2151.0,5784,975.2,0
394.3,35.8,60.0,17/04/1982,-8.3,37.5,2323.0,5727,942.49,1
255.6,32.2,54.4,18/04/1982,-11.0,36.0,2376.0,5694,972.46,1
138.9,24.8,48.4,19/04/1982,-1.6,37.0,506.70000000000005,5692,990.34,1
276.9,26.4,54.2,20/04/1982,-7.6,34.2,1808.3000000000002,5664,980.36,1
135.0,21.8,40.8,21/04/1982,-0.2999999999999998,36.2,1142.8,5737,985.18,1
171.0,28.2,43.0,22/04/1982,-1.9,42.3,1715.7,5753,974.81,1
162.4,32.0,49.6,23/04/1982,-2.0999999999999996,35.3,693.7,5760,942.06,0
142.7,27.6,48.6,24/04/1982,-8.100000000000001,37.0,2463.2000000000003,5777,963.94,0
104.7,22.8,47.0,25/04/1982,-10.3,31.7,2249.7,5764,974.69,0
100.0,25.4,45.8,26/04/1982,-11.1,36.2,2792.0,5759,977.28,1
197.5,32.9,48.8,27/04/1982,-6.1,40.5,3151.6000000000004,5786,977.28,1
285.4,34.6,52.0,28/04/1982,-1.7999999999999998,41.9,776.9000000000001,5740,969.77,0
127.8,28.7,41.4,29/04/1982,-1.5000000000000004,36.2,1158.7,5763,935.78,0
119.8,15.4,37.4,30/04/1982,4.8,31.4,247.60000000000002,5778,917.74,0
151.9,28.4,45.8,01/05/1982,-7.5,35.1,3185.7,5766,960.21,0
210.2,31.8,48.2,02/05/1982,0.0,44.5,1363.5,5803,947.25,0
140.3,31.7,43.4,03/05/1982,-3.5,41.9,2208.1,5759,958.6,0
81.5,21.4,35.7,04/05/1982,-3.2,28.5,1681.8,5785,964.07,0
108.6,12.6,40.5,05/05/1982,-9.9,18.7,1454.6000000000001,5747,938.8,0
75.7,1.0,36.7,06/05/1982,-3.4,18.2,545.4000000000001,5766,930.28,0
174.1,32.7,46.6,07/05/1982,3.0,39.4,857.6,5817,958.69,0
60.1,17.0,24.7,08/05/1982,-4.0,27.1,3833.7,5794,982.44,0
260.5,39.1,52.0,09/05/1982,-6.5,51.0,4725.0,5808,982.41,0
187.7,35.1,48.8,10/05/1982,-5.8,48.3,3579.9,5807,971.91,1
220.1,37.1,47.4,11/05/1982,-1.8000000000000003,52.0,3254.7999999999997,5838,971.91,1
136.5,24.4,43.2,12/05/1982,-7.999999999999999,42.6,3401.9,5775,979.81,0
367.7,39.3,54.0,13/05/1982,-1.1999999999999997,53.9,-150.3,5774,938.98,0
340.3,40.5,53.8,14/05/1982,-7.800000000000001,55.5,4534.299999999999,5780,974.66,1
174.7,24.6,48.0,15/05/1982,-1.5,38.5,612.9,5750,977.62,0
185.3,35.7,49.2,16/05/1982,-7.6,46.2,2420.8,5785,961.17,1
358.9,42.5,56.8,17/05/1982,-12.6,48.5,5068.6,5729,979.93,0
29.1,19.9,30.9,18/05/1982,0.0,26.0,728.6,5732,972.4,0
52.2,13.2,38.8,19/05/1982,-8.3,28.1,3037.2000000000003,5724,974.69,0
64.6,18.8,39.6,20/05/1982,-5.3,24.4,3255.5,5763,985.06,0
129.5,28.8,49.2,21/05/1982,-11.2,35.4,6469.4,5743,985.0,1
45.3,21.8,41.0,22/05/1982,-8.8,32.0,4611.9,5769,966.63,1
92.4,26.6,44.8,23/05/1982,-3.7,34.9,1120.5,5733,961.69,0
268.0,34.6,54.2,24/05/1982,-10.3,42.9,4041.6,5735,977.37,0
140.0,26.2,47.6,25/05/1982,-8.6,37.9,4964.1,5759,949.91,0
158.7,32.1,43.4,26/05/1982,-3.0,46.0,2615.2000000000003,5778,985.0,0
191.6,39.1,46.8,27/05/1982,-0.8000000000000007,62.4,2909.7,5864,971.82,0
155.4,33.1,43.0,28/05/1982,-4.8,49.1,3293.2999999999997,5779,971.88,1
206.6,35.3,50.6,29/05/1982,-0.30000000000000027,48.3,373.00000000000006,5758,987.75,0
56.0,6.6,34.0,30/05/1982,14.4,26.1,0.0,5820,741.66,0
165.1,23.6,49.8,31/05/1982,-12.3,37.9,3.3,5779,987.5,0
118.5,17.6,35.2,01/06/1982,-2.5,36.1,2930.2,5782,981.41,0
296.4,33.9,51.2,02/06/1982,-4.0,44.0,4048.4,5795,905.27,0
334.4,37.3,42.2,03/06/1982,5.8999999999999995,53.4,351.59999999999997,5765,931.25,0
367.6,35.8,35.6,04/06/1982,7.9,65.4,3365.8,5811,935.73,0
232.4,29.9,40.4,05/06/1982,1.9000000000000004,49.5,2183.7999999999997,5817,985.0,0
169.2,26.9,36.6,06/06/1982,5.1,49.9,-1.6,5830,992.57,0
151.7,28.3,35.8,07/06/1982,4.5,48.0,-14.7,5838,982.44,0
242.4,25.4,44.2,08/06/1982,2.6,49.2,784.8,5831,992.6,0
250.6,34.3,43.2,09/06/1982,4.8,52.0,916.5,5827,921.06,0
306.9,30.2,50.0,10/06/1982,0.5999999999999996,47.2,2859.4,5818,920.93,1
275.5,34.3,49.0,11/06/1982,-0.40000000000000036,47.6,1678.9,5757,928.56,1
288.9,32.8,51.4,12/06/1982,-1.3000000000000003,49.3,648.6,5789,985.15,0
353.2,42.9,54.6,13/06/1982,-9.0,44.2,4089.5,5804,902.36,1
234.7,38.9,49.0,14/06/1982,-1.0,44.4,2548.2000000000003,5758,947.71,0
219.2,39.3,48.8,15/06/1982,1.1,48.8,1810.7,5759,897.83,0
194.0,35.3,44.4,16/06/1982,3.4000000000000004,46.7,929.3,5762,945.4,1
202.0,27.7,43.4,17/06/1982,5.4,41.2,-26.900000000000002,5779,898.13,1
268.4,38.9,43.2,18/06/1982,5.5,61.1,733.1,5760,940.7,1
193.3,16.8,37.8,19/06/1982,5.1,31.9,1308.5,5765,889.29,1
284.8,39.9,48.6,20/06/1982,1.7000000000000002,49.4,1310.2,5806,921.04,1
282.6,42.9,48.0,21/06/1982,-1.5,76.3,3476.7000000000003,5876,987.44,1
260.4,37.9,46.8,22/06/1982,0.1999999999999993,66.4,2166.6,5849,992.57,0
155.2,26.4,43.8,23/06/1982,5.4,33.4,102.9,5700,921.75,0
201.0,35.5,44.4,24/06/1982,1.8999999999999995,45.2,1053.3,5754,913.7,1
242.9,37.5,44.6,25/06/1982,5.199999999999999,52.9,1050.5,5782,908.24,0
244.7,34.9,49.6,26/06/1982,2.8,41.8,725.5999999999999,5739,872.29,0
288.3,40.3,49.4,27/06/1982,-3.3,52.6,5798.2,5813,933.18,0
337.4,45.5,53.4,28/06/1982,-2.0,52.3,2311.8,5717,905.66,0
337.2,41.3,53.2,29/06/1982,-3.9999999999999996,49.2,4174.3,5751,915.96,0
132.3,22.6,35.8,30/06/1982,8.700000000000001,35.8,-15.199999999999989,5795,886.65,1
199.1,35.3,44.0,01/07/1982,-0.8999999999999995,48.9,2708.0,5754,963.83,0
243.0,40.3,49.2,02/07/1982,-2.2,49.9,2728.5,5762,900.0,0
231.6,37.7,49.8,03/07/1982,0.10000000000000009,40.3,-101.70000000000005,5786,757.2,0
234.3,40.5,50.2,04/07/1982,-1.8000000000000003,39.6,2455.7,5769,791.95,0
172.7,31.7,40.0,05/07/1982,-4.699999999999999,39.1,5788.6,5798,899.34,0
335.4,42.9,51.8,06/07/1982,-2.2,58.3,19.5,5811,950.01,0
202.7,34.1,45.8,07/07/1982,1.4000000000000004,51.1,1715.4,5849,979.81,0
192.7,37.5,46.4,08/07/1982,-2.7,49.4,1.5,5784,985.03,0
101.1,24.9,37.4,09/07/1982,-1.1000000000000005,36.9,2942.5,5786,977.28,0
222.6,35.1,47.0,10/07/1982,-3.8,55.4,2233.7,5800,977.28,0
356.3,45.7,51.2,11/07/1982,3.8999999999999995,72.7,13.200000000000001,5828,985.03,0
258.2,37.3,41.2,12/07/1982,5.300000000000001,65.7,4.700000000000001,5836,982.5,1
278.8,40.1,44.2,13/07/1982,5.300000000000001,71.2,1041.6,5841,995.1,0
272.6,39.1,44.2,14/07/1982,2.5999999999999996,68.3,1731.8,5820,992.6,0
215.3,35.1,43.2,15/07/1982,0.2999999999999998,46.9,3397.4,5774,923.54,0
254.6,38.9,49.4,16/07/1982,-4.8,52.4,5089.0,5778,938.23,0
272.1,40.7,50.2,17/07/1982,-0.7000000000000002,50.0,0.0,5760,950.01,0
309.4,35.9,42.0,18/07/1982,6.7,52.5,1765.4,5775,949.99,0
277.7,31.1,41.4,19/07/1982,1.7999999999999998,50.4,2516.7000000000003,5807,935.81,0
308.1,31.4,37.4,20/07/1982,10.5,48.8,185.20000000000002,5831,938.29,1
271.2,36.7,44.6,21/07/1982,2.1,62.6,1773.5,5824,987.56,1
266.9,39.5,43.0,22/07/1982,3.2,69.4,1924.0,5796,987.63,1
286.5,44.5,48.6,23/07/1982,0.7999999999999998,75.1,2190.6,5815,992.6,0
141.5,24.0,37.4,24/07/1982,1.9,42.5,1188.5,5783,990.13,0
252.3,40.9,47.2,25/07/1982,0.0,62.7,1898.3,5785,982.47,1
251.6,34.1,41.6,26/07/1982,7.800000000000001,46.3,-122.30000000000001,5800,859.57,1
254.1,40.9,43.2,27/07/1982,4.300000000000001,62.7,1577.7,5788,938.29,0
268.7,38.7,40.0,28/07/1982,4.699999999999999,65.7,19.7,5765,950.01,1
250.5,33.8,35.2,29/07/1982,13.8,59.6,31.1,5785,947.71,0
268.3,37.7,44.0,30/07/1982,1.2000000000000002,54.1,2994.6,5766,935.81,1
269.6,42.3,46.4,31/07/1982,1.7999999999999998,62.9,2459.2000000000003,5770,945.34,1
281.2,40.5,47.4,01/08/1982,2.5,71.1,1366.6999999999998,5778,986.66,1
281.5,38.7,43.2,02/08/1982,6.0,57.5,454.4,5730,949.99,1
287.8,39.3,44.4,03/08/1982,10.2,55.9,0.0,5781,931.34,0
216.3,39.1,45.6,04/08/1982,1.5000000000000004,60.0,781.7,5790,980.0,0
268.2,39.3,46.0,05/08/1982,1.7000000000000002,70.7,24.800000000000004,5826,982.44,1
211.5,34.9,44.0,06/08/1982,4.300000000000001,43.2,841.6,5745,900.47,1
236.5,30.7,40.4,07/08/1982,6.4,48.7,39.0,5783,931.12,0
264.9,40.9,45.0,08/08/1982,3.1999999999999997,61.4,1789.3,5797,949.99,0
246.9,39.3,43.4,09/08/1982,6.000000000000001,59.5,1033.5,5811,935.95,0
242.7,41.5,46.2,10/08/1982,2.6999999999999997,54.0,1682.0,5777,916.15,1
266.0,33.7,38.4,11/08/1982,10.3,48.8,921.2,5813,931.06,0
287.8,33.9,42.2,12/08/1982,6.299999999999999,48.8,14.8,5760,935.98,1
284.4,38.9,44.8,13/08/1982,0.7999999999999998,57.3,3348.3,5765,949.99,1
242.2,38.7,47.4,14/08/1982,4.7,51.1,525.6999999999999,5740,949.99,0
209.0,35.5,43.4,15/08/1982,5.5,46.4,404.8,5777,926.34,0
50.3,18.9,28.4,16/08/1982,4.800000000000001,40.4,1138.1,5781,938.42,1
233.1,32.5,48.0,17/08/1982,-2.500000000000001,42.7,833.6,5751,949.99,1
307.4,39.3,46.2,18/08/1982,5.9,57.3,984.8,5807,940.7,1
295.8,41.1,45.6,19/08/1982,6.4,59.6,2035.8999999999999,5800,935.95,0
280.3,38.3,41.8,20/08/1982,7.1,61.3,1373.6,5813,949.99,1
256.7,37.5,45.8,21/08/1982,6.0,49.0,331.9,5772,926.31,0
222.0,40.3,49.0,22/08/1982,-2.3,49.5,3304.9,5721,933.59,1
289.1,41.9,46.0,23/08/1982,4.1,59.9,1351.6,5780,935.92,0
249.5,40.5,46.6,24/08/1982,2.3,53.9,925.3,5772,921.28,0
287.2,44.9,50.2,25/08/1982,2.2,65.4,2445.4,5862,918.46,1
223.5,36.1,46.4,26/08/1982,-0.8999999999999995,46.3,2259.7000000000003,5803,918.51,1
292.2,36.9,44.6,27/08/1982,2.8000000000000003,59.6,818.2,5814,987.59,0
288.3,35.5,39.6,28/08/1982,9.1,55.8,47.4,5804,935.98,0
263.9,39.7,45.0,29/08/1982,4.1,52.8,1629.6,5768,949.99,0
260.9,34.3,45.2,30/08/1982,0.2999999999999998,45.1,2295.3,5763,949.99,0
249.6,37.3,45.8,31/08/1982,-3.2,56.7,3886.4,5785,987.56,0
237.0,39.9,48.6,01/09/1982,-4.4,56.7,3888.3999999999996,5777,998.57,0
185.0,29.9,41.0,02/09/1982,1.0999999999999996,45.9,1945.4,5812,985.0,0
204.2,28.4,43.6,03/09/1982,-2.6999999999999997,53.1,3028.7,5786,982.41,0
215.3,33.7,47.2,04/09/1982,-6.4,55.4,4233.4,5803,992.54,0
231.2,36.3,43.8,05/09/1982,3.8,60.2,910.5,5785,995.13,1
217.9,29.9,44.2,06/09/1982,-3.0,50.3,2508.9,5780,985.03,1
208.7,33.1,42.0,07/09/1982,-0.5,53.2,2070.6,5840,977.22,0
254.4,36.1,46.6,08/09/1982,-0.7000000000000002,55.1,2043.2999999999997,5800,995.07,0
276.2,41.1,48.2,09/09/1982,-1.8999999999999995,56.6,3452.2000000000003,5791,915.9,0
330.3,38.5,43.0,10/09/1982,7.6,73.1,854.6,5867,985.03,0
266.6,35.9,40.8,11/09/1982,2.5,58.7,1801.8999999999999,5795,979.9,0
288.2,38.5,46.4,12/09/1982,0.5,63.1,2364.0,5796,985.06,0
269.9,33.1,41.2,13/09/1982,3.5999999999999996,59.0,1804.1,5806,977.28,0
288.6,41.3,47.6,14/09/1982,1.4000000000000004,68.1,1951.7,5849,995.1,1
253.1,36.7,45.6,15/09/1982,-0.9000000000000004,59.9,2886.3,5806,985.06,0
211.0,20.2,42.6,16/09/1982,-2.0,43.5,4384.1,5809,987.5,0
198.6,35.1,46.8,17/09/1982,-5.6,49.4,5545.1,5776,979.78,0
83.2,16.8,35.6,18/09/1982,-4.5,31.4,3265.6,5721,979.9,0
115.3,28.0,44.6,19/09/1982,-3.8,38.5,2238.0,5750,982.56,0
44.8,16.2,34.0,20/09/1982,-1.7999999999999998,36.5,3746.5,5770,992.6,0
160.0,23.6,38.8,21/09/1982,3.4000000000000004,42.8,1997.7,5785,987.63,0
163.5,28.9,36.2,22/09/1982,4.5,46.0,1949.1999999999998,5806,987.56,0
163.9,34.9,43.4,23/09/1982,-3.6999999999999997,40.4,4399.6,5744,966.66,0
94.3,26.4,38.8,24/09/1982,-1.7000000000000002,31.6,1921.7,5762,966.81,0
144.2,25.6,42.6,25/09/1982,-1.9,37.3,2596.1,5745,980.03,0
206.1,31.0,43.4,26/09/1982,0.1999999999999993,47.5,3002.8,5772,985.06,1
218.7,35.3,43.6,27/09/1982,1.6,53.6,1900.9,5783,985.09,0
226.8,35.1,41.0,28/09/1982,3.6000000000000005,59.8,611.5,5796,982.59,0
245.8,33.7,40.6,29/09/1982,12.399999999999999,53.7,0.0,5821,944.96,0
171.8,30.9,38.2,30/09/1982,3.0999999999999996,39.4,-62.199999999999996,5778,969.53,0
105.0,10.6,38.6,01/10/1982,-6.6,34.5,4301.7,5709,988.38,0
67.6,6.6,36.0,02/10/1982,3.2,28.1,1256.6,5696,975.14,0
118.6,7.0,36.8,03/10/1982,2.9000000000000004,30.2,734.1999999999999,5741,961.78,0
165.9,16.4,50.2,04/10/1982,-10.799999999999999,29.9,4158.5,5692,969.65,0
174.6,18.8,46.6,05/10/1982,-4.300000000000001,39.2,3384.4,5730,982.62,0
171.2,33.5,44.4,06/10/1982,-3.6999999999999997,41.6,3809.9,5735,972.12,0
190.4,21.8,51.4,07/10/1982,-14.8,33.0,6255.8,5679,972.15,0
251.6,22.4,52.2,08/10/1982,-10.700000000000001,37.9,4396.6,5711,974.78,0
218.8,34.2,50.2,09/10/1982,-9.0,40.8,3717.9,5729,980.0,1
316.5,39.9,55.0,10/10/1982,-14.0,46.2,4946.5,5684,979.97,0
380.3,27.4,56.6,11/10/1982,-2.8999999999999995,38.3,728.3,5706,972.55,0
135.8,26.8,49.2,12/10/1982,-4.9,35.1,1907.2,5713,980.18,0
107.4,21.2,37.6,13/10/1982,1.4999999999999996,36.6,1150.5,5750,972.31,0
140.9,30.4,44.0,14/10/1982,0.10000000000000009,35.9,1294.1,5735,977.58,0
25.2,12.6,38.0,15/10/1982,-2.0,29.2,1473.5,5713,972.49,0
75.6,30.3,41.0,16/10/1982,-1.8999999999999995,48.2,1911.1000000000001,5757,956.1,0
250.9,39.1,50.4,17/10/1982,3.5,54.3,101.20000000000002,5785,972.37,0
266.7,35.9,52.8,18/10/1982,-3.6000000000000005,48.6,1079.6,5768,947.74,0
76.1,20.6,45.8,19/10/1982,-4.4,30.8,1344.1,5723,972.49,0
229.1,27.8,50.6,20/10/1982,-2.3,38.1,1477.9,5757,969.71,0
169.7,30.7,45.0,21/10/1982,0.3999999999999999,41.2,798.7,5740,969.71,0
