YEAR,MONTH,DAY,SWEAT index,Showalter index,LIFTED index,K index,Cross totals index,Vertical totals index,Totals totals index,TLCL,PLCL,CINE,CAPE,PRECIPITABLE WATER,1000-500 THICKNESS
1981,9,10,209.1,3.8,-5.7,34.1,19.9,23.7,43.6,299.11,992.6,-1.1,2721.6,51.8,5788
1981,9,11,189.4,2.5,-6.8,33.3,19.5,26.1,45.6,298.91,992.6,-22.6,4019,49.6,5764
1981,9,12,204.8,1.8,-7.1,29.8,21.9,26.1,48,298.24,982.5,-8.7,3126.4,44.1,5758
1981,9,13,229.2,2.2,-7.4,34.5,23.1,25.1,48.2,299.27,987.53,-3.6,3477.8,55.5,5779
1981,9,14,216.3,1.6,-7.1,31.4,23.5,26.3,49.8,297.91,990.13,-2.2,2367.2,48.3,5755
1981,9,15,271.4,2.1,-7.5,41.3,24.1,27.3,51.4,298.93,995.1,-20.7,2122.6,63.4,5793
1981,9,16,138.9,1.6,-7.1,26.7,17.5,22.9,40.4,298.33,995.1,-0.3,2782.9,40.8,5707
1981,9,17,201.8,3.3,-5.4,35.3,21.7,25.5,47.2,297.67,985.09,-23.7,2252.3,50.2,5764
1981,9,18,227.6,1.9,-7.1,38.3,23.5,25.9,49.4,298.28,987.59,-3.6,3258.9,56.5,5756
1981,9,19,299.3,5.4,-3.8,40.7,24.5,25.5,50,298.09,987.63,-48,0.9,64.5,5825
1981,9,20,261,4,-5,38.1,24.1,24.9,49,298.27,985.06,-5.6,3044.5,58.6,5778
1981,9,21,232.6,3.2,-6,37.5,22.9,26.1,49,298.52,992.63,-17.1,2366.3,57.3,5793
1981,9,22,219.1,4.5,-4.4,34.1,21.3,24.3,45.6,297.99,977.31,-20.8,1506.9,56.6,5790
1981,9,23,206.1,3.8,-5.4,32.3,19.9,23.7,43.6,298.83,982.44,-6.5,2288.3,51.5,5790
1981,9,24,332.2,-0.9,-9.9,37.7,24.7,29.1,53.8,298.51,971.94,-28.7,3127.1,49.4,5797
1981,9,25,402.7,2.4,-7.2,46.9,25.3,28.9,54.2,299.62,982.38,-82.7,4354.6,71.2,5817
1981,9,26,502.5,4,-4.2,43.9,25.7,26.1,51.8,297.27,985.12,-2.1,14,59.5,5770
1981,9,27,263,4.2,-5,39.5,23.3,23.9,47.2,298.52,992.63,-4.2,3201.3,65.1,5788
1981,9,28,205.4,1.1,-7.5,20.8,21.7,26.1,47.8,297.89,987.63,-2.2,2961.7,41.9,5750
1981,9,29,188.2,4.6,-4.3,26.3,16.3,23.3,39.6,298.28,987.59,-3.6,2038.3,42,5775
1981,9,30,264.4,3,-4.4,40.5,23.9,26.9,50.8,295.85,980.12,-60.1,784.1,55.7,5764
1981,10,1,158.8,1.6,-6.7,12.8,17.5,26.1,43.6,297.84,986.45,-47,2750,37,5744
1981,10,2,212,5.2,-2.8,34.1,19.5,22.3,41.8,296.87,966.78,-22.7,3042.5,50.5,5753
1981,10,3,157.2,6.9,-1.2,17.8,14.3,21.3,35.6,296.83,980.03,-17.5,1066.9,36.8,5764
1981,10,4,141.3,6.9,-1.2,13.4,12.7,20.7,33.4,296.63,964.1,-69.4,1635.5,36.8,5766
1981,10,5,31,8.5,0.9,-0.8,1.8,19.9,21.7,295.96,972.27,-31,323.3,25.8,5754
1981,10,6,42.7,9.2,2.4,13.2,-2.8,19.7,16.9,294.56,969.8,-58.6,155.5,28.3,5760
1981,10,7,48.5,9.6,3.3,7.4,-0.2,21.7,21.5,293.39,956.41,-128.4,38.9,29,5770
1981,10,8,27.2,10.6,3.8,0.6,1.7,21.3,23,294.1,964.52,-130.2,12.2,25.4,5782
1981,10,9,155.3,5.4,-1.3,17.2,17.9,22.7,40.6,294.67,980.24,-24.1,104.8,34.4,5728
1981,10,10,93.9,6.4,0.4,10.2,11.9,20.5,32.4,293.35,967.33,-39.2,146.3,29.7,5736
1981,10,11,147.5,13,6.4,10,11.5,22.9,34.4,293.35,967.33,0,0,35.2,5834
1981,10,12,157.1,5.6,-1.6,17,18.1,21.5,39.6,295.28,982.74,-11.9,280.4,35.1,5732
1981,10,13,179.4,4.1,-2.8,28.9,19.5,23.7,43.2,294.64,961.69,-30.7,1334.8,37.9,5715
1981,10,14,94.5,1.6,-6,26.3,13.3,26.3,39.6,295.72,955.95,-53.5,2156.5,36.5,5733
1981,10,15,159.7,2,-4.1,29.4,20.7,24.5,45.2,294,972.52,-18.2,1184.6,35.7,5688
1981,10,16,184.6,2.5,-5,29.6,21.5,23.9,45.4,296.1,987.72,-2.5,1621.3,39.9,5714
1981,10,17,89.9,5.5,-0.6,5.2,13.1,21.9,35,293.43,959.18,-33.8,101.7,26.9,5722
1981,10,18,47.3,7.6,2,-0.6,8.1,21.5,29.6,292.53,964.77,0,0,27.1,5740
1981,10,19,126.4,8.5,2.2,6.6,13.5,20.3,33.8,293.43,959.18,-74.7,52,32,5752
1981,10,20,67.3,7.8,1.5,2.2,9.9,20.7,30.6,293.55,967.3,-76.5,52.8,25.2,5750
1981,10,21,133.6,9.4,4.7,5.6,15.3,19.5,34.8,290.73,948.59,-113.5,21.3,30.1,5742
1981,10,22,127.5,9.3,3.6,1.4,12.9,18.5,31.4,292.6,970.08,-55.3,5,28.7,5752
1981,10,23,146.7,8.2,2.9,6.4,15.7,20.7,36.4,291.2,942.73,0,0,28.4,5749
1981,10,24,184.1,9.2,3.1,12,18.3,22.3,40.6,292.5,962.08,-105.3,0.5,36.6,5778
1981,10,25,188.3,5.8,-1.2,34.9,20.9,24.9,45.8,294.02,959.06,-114.3,102.9,42.7,5763
1981,10,26,150.9,3,-3.8,30.3,20.3,24.5,44.8,294.68,982.77,-16.7,842.7,39.9,5696
1981,10,27,223.1,6.2,0.8,39.1,22.7,24.9,47.6,291.27,936.84,-195.3,2.2,50.7,5731
1981,10,28,158.8,4.5,-1.3,26.4,18.9,23.9,42.8,292.37,953.84,-70,209.4,36.9,5714
1981,10,29,167.1,7.7,2.3,25.5,16.1,25.5,41.6,290.95,939.9,0,0,39.4,5770
1981,10,30,40.7,7.5,2.9,16.3,4.4,23.9,28.3,288.92,919.33,0,0,22.9,5735
1981,10,31,52.4,5.6,0.9,13.8,8.2,23.9,32.1,290.59,965.1,0,0,22.4,5695
1981,11,1,71.6,4.6,0.4,17.6,12.3,24.9,37.2,291.29,987.79,0,0,24.3,5671
1981,11,2,137.8,9.9,5.8,20,14.1,24.1,38.2,288.27,931.84,0,0,27.1,5747
1981,11,3,175.1,7,1.2,14.6,17.7,23.5,41.2,292.42,956.62,0,0,32.8,5759
1981,11,4,196.6,4.8,-2.3,27.6,20.7,23.9,44.6,294.98,972.4,-58.8,674.9,41.2,5749
1981,11,5,193.4,3.6,-3.2,24.6,19.9,24.3,44.2,295.18,972.37,-38.3,1197,36.4,5699
1981,11,6,232.2,8.5,4.3,21.4,23.9,24.7,48.6,288.08,916.49,0,0,38.5,5737
1981,11,7,114.8,3.6,-1.2,18.2,16.9,27.1,44,290.52,959.73,-184.9,33.1,29.6,5678
1981,11,8,62.1,9.1,4.7,2.2,4,23.7,27.7,289.66,954.45,-345.8,0.3,22.9,5713
1981,11,9,54.3,9.1,5,5.2,3.8,22.9,26.7,289.23,951.77,-220.5,2.1,23.9,5706
1981,11,10,86,6.9,2.6,7.4,12.5,21.9,34.4,289.86,970.47,0,0,27.8,5706
1981,11,11,82.2,8.2,4,9.2,10.1,21.3,31.4,289.8,965.23,0,0,23.9,5679
1981,11,12,56.3,4.5,0.7,9.4,1,23.3,24.3,289.27,954.51,-89.3,96.6,20,5633
1981,11,13,141.3,4.7,1.4,9.6,18.7,22.3,41,288.5,954.7,-70.2,32.5,22,5622
1981,11,14,112.1,5,1.3,21,14.9,26.7,41.6,288.32,943.53,-204.8,9.4,24.6,5662
1981,11,15,75.7,9.4,8.4,11,9,22.3,31.3,282.75,902.66,0,0,19.1,5660
1981,11,16,105.5,11.1,9.2,11.8,13.5,20.3,33.8,284.42,914.84,0,0,29.3,5694
1981,11,17,125.5,10.7,7.2,13.4,15.9,18.3,34.2,288.12,954.79,0,0,33.7,5718
1981,11,18,104.4,7.3,4,9,16.9,23.9,40.8,288.91,975.75,0,0,24.4,5680
1981,11,19,154.8,9.7,6,9.2,17.7,21.3,39,288.26,940.66,0,0,31.6,5713
1981,11,20,51.7,10.9,7.7,7.6,8.1,20.7,28.8,288.44,965.47,0,0,26.2,5708
1981,11,21,36.9,10.1,8,6.8,7,24.5,31.5,284.95,920.85,0,0,18.5,5712
1981,11,22,72.5,7.9,6.9,11.2,14.1,24.5,38.6,282.65,899.4,0,0,19.3,5685
1981,11,23,42.7,11.7,11,8.4,7.6,23.3,30.9,283.2,927.63,0,0,18.9,5686
1981,11,24,34.9,8.7,8.3,12,11.5,25.5,37,280.61,868.55,0,0,15.5,5663
1981,11,25,44.6,12.8,12.6,6.6,4.4,20.7,25.1,283.37,947.71,0,0,18.2,5673
1981,11,26,52.4,12.4,11.7,7,-2,21.9,19.9,283.26,930.56,0,0,15.2,5685
1981,11,27,44.6,12.3,11.7,7.8,7,21.1,28.1,283.51,944.87,0,0,17.2,5669
1981,11,28,106.1,11.7,10.1,9.4,13.3,17.3,30.6,286.36,976.06,-32.6,0.1,20.1,5659
1981,11,29,54.3,9.3,8.1,10.6,8.6,23.1,31.7,284.21,930.22,-113,0.5,17.1,5651
1981,11,30,78.8,9,8,8.8,13.7,21.7,35.4,283.1,915.39,0,0,16.6,5660
1981,12,1,93.6,8.3,8.3,10.6,16.7,22.1,38.8,285.59,996.8,0,0,20.6,5657
1981,12,2,44.6,11.3,10.6,2.8,4.6,18.5,23.1,282.01,903.03,0,0,17.8,5658
1981,12,3,100.7,6.9,4.7,12.2,17.1,20.5,37.6,286.29,949.69,0,0,22.4,5642
1981,12,4,132.7,9.3,7.6,10.8,15.5,20.1,35.6,285.03,932.91,-151.5,0.3,23,5646
1981,12,5,210.3,9.9,7.6,24.4,22.5,25.5,48,286.1,949.75,0,0,28.7,5693
1981,12,6,34.9,9.8,7.8,5.2,7.4,21.1,28.5,285.16,929.92,0,0,21.3,5678
1981,12,7,50.4,4.8,3,23.4,9.2,30.1,39.3,285.22,932.85,0,0,21.2,5643
1981,12,8,161.8,4.3,0.9,33.1,22.1,24.7,46.8,287.76,934.98,0,0,40.5,5674
1981,12,9,181,4.4,1.1,35.5,23.5,24.5,48,288.13,943.59,0,0,39.8,5645
1981,12,10,349.2,6.7,2,35.5,21.9,24.7,46.6,290.94,988.02,0,0,45,5682
1981,12,11,249.1,9.8,6.4,28.9,20.9,21.1,42,288.91,975.75,-6.6,2.2,42.5,5688
1981,12,12,138.2,9.7,7.4,23.2,17.5,20.9,38.4,287.35,978.44,0,0,30.2,5628
1981,12,13,114,8.4,5.7,9.6,13.9,18.7,32.6,287.63,962.97,-35.8,4.8,26.4,5627
1981,12,14,64,9.4,9,6.2,9.4,22.1,31.5,283.23,939.32,0,0,20.3,5627
1981,12,15,79.5,8,8.2,7.8,11.6,21.9,33.5,281.94,922.07,0,0,20.7,5606
1981,12,16,104.1,9.2,9.3,10.4,14.3,22.5,36.8,282.7,942.31,0,0,20.8,5607
1981,12,17,87.3,10.5,11.6,6.2,2.2,20.3,22.5,281.17,942.76,0,0,16.6,5593
1981,12,18,89.2,7,6.5,17,11,24.9,35.9,282.76,924.79,0,0,18.3,5629
1981,12,19,64,10.8,11.7,9.4,5,21.9,26.9,282.01,948.04,0,0,15.5,5574
1981,12,20,92.5,12.7,12.8,12.8,11.1,28.7,39.8,282.51,942.37,0,0,20.7,5623
1981,12,21,139.1,9.1,8,25.5,15.9,21.9,37.8,284.33,936.08,0,0,27.7,5608
1981,12,22,151.1,14.5,14,-0.4,12.9,16.7,29.6,283.23,939.32,0,0,24.8,5626
1981,12,23,73.7,14,14.1,-9.2,6.8,17.7,24.5,282.88,955.98,0,0,20,5648
1981,12,24,95.1,12.2,13,-6.2,-0.2,20.3,20.1,278.08,870.22,0,0,14.7,5640
1981,12,25,79.5,14.1,15.2,-6,-2.4,20.1,17.7,279.79,919.88,0,0,13.7,5638
1982,1,5,54.3,6.8,5.4,-1.4,11.8,26.5,38.3,284.19,939.01,0,0,18.3,5707
1982,1,6,85.4,7.5,4.8,4.4,9.4,26.3,35.7,287.5,970.81,0,0,19.4,5678
1982,1,7,112,5.4,4.5,10.4,18.5,25.7,44.2,284.27,933.18,0,0,22.4,5596
1982,1,8,115.7,3.6,1.7,13,21.3,27.5,48.8,285.58,941.45,-176.6,1.5,23.6,5640
1982,1,9,154.2,5,3.4,14.2,22.1,24.3,46.4,285.28,935.78,0,0,20.7,5617
1982,1,10,217.2,3.4,-1.1,17.8,24.3,26.1,50.4,290.95,990.46,-112.7,184.6,31.1,5653
1982,1,11,243.7,2.3,-1.6,17.8,24.1,27.3,51.4,289.88,973.07,-112.2,130.2,26.3,5645
1982,1,12,127.9,3.7,1,25,19.3,25.9,45.2,287.85,965.56,-93.8,46.2,27.4,5604
1982,1,13,151.4,3.9,2.4,24.6,22.1,24.9,47,285.67,947.07,0,0,24.1,5596
1982,1,14,157.3,7.7,7.2,10.2,20.1,24.5,44.6,282.62,918.72,0,0,22.5,5631
1982,1,15,191.5,7.6,6.5,25.8,20.7,24.1,44.8,284.62,941.73,0,0,27.8,5633
1982,1,16,178.5,11.3,9.5,7.6,15.5,20.3,35.8,286.43,960.53,0,0,26.4,5626
1982,1,17,183.3,7.6,6.3,7,20.5,21.9,42.4,285.68,963.33,0,0,23.7,5631
1982,1,18,103.5,13.1,12.9,-4.8,10.9,19.5,30.4,283.44,953.14,0,0,17.2,5649
1982,1,19,73.7,13.2,13.9,-6.2,-0.4,22.1,21.7,279.4,897.72,0,0,12.8,5669
1982,1,20,146.6,9.5,8.3,10.6,16.9,20.1,37,285.14,950,0,0,24.5,5638
1982,1,21,79.5,13.4,13.5,-1,-4.6,20.7,16.1,282.06,928.02,0,0,14.6,5645
1982,1,22,94.4,8.3,7.5,4.4,13.5,23.7,37.2,283.89,933.3,0,0,20.8,5638
1982,1,23,167.2,5.6,2.5,30.6,20.3,24.7,45,287.84,949.33,-143.3,0.4,31.5,5639
1982,1,24,268.9,-0.8,-5.5,34.2,25.1,28.7,53.8,291.93,985.49,-45.3,1135.5,31.6,5619
1982,1,25,122.1,1.2,-2.5,12,20.3,27.3,47.6,288.56,946.3,-96.4,417,22.9,5618
1982,1,26,50.9,3.9,0.7,6,13.7,26.1,39.8,287.84,949.33,-256.4,25.5,21.1,5636
1982,1,27,72.9,6.8,4.8,4.4,15.7,24.7,40.4,285.63,944.29,0,0,20.7,5657
1982,1,28,127.3,5,3.5,10.2,19.9,25.3,45.2,284.72,927.05,0,0,21.7,5626
1982,1,29,129.4,7.2,5.5,9.8,17.5,25.9,43.4,286.07,963.27,0,0,19,5641
1982,1,30,121.5,8.2,6.5,21.6,16.9,24.3,41.2,283.96,911.85,0,0,26.1,5651
1982,1,31,139.8,5.8,5.1,25.8,21.5,25.1,46.6,283.32,924.55,0,0,23.2,5609
1982,2,1,194.3,4.1,3.4,34.2,24.1,26.5,50.6,286.43,975.89,0,0,33.9,5607
1982,2,2,202.6,4.2,1.5,28.9,22.7,26.1,48.8,288.56,983.29,-87,36.2,28.5,5607
1982,2,3,122,3.2,1.7,14.2,21.9,25.1,47,285.72,949.84,-73.2,8.9,22.8,5604
1982,2,4,169.3,2.4,-0.7,31.9,22.1,26.3,48.4,288.8,962.75,-62.9,273.2,33.1,5597
1982,2,5,300.9,-1.1,-4,31.5,26.7,27.7,54.4,289.55,985.67,-8.2,622.3,28.8,5556
1982,2,6,87.3,5.9,5.7,5.6,10,20.3,30.3,284.05,941.91,-78.9,6.1,17,5569
1982,2,7,142.1,6.3,6.8,9,18.5,23.1,41.6,281.44,909.77,0,0,21,5569
1982,2,8,173.3,8,7.6,15.2,18.7,24.3,43,284.36,950.18,0,0,26.5,5619
1982,2,9,93.6,9.7,10.3,-0.4,12.1,20.9,33,282.06,928.02,0,0,16.5,5593
1982,2,10,69.7,8.7,8.1,8.8,12.7,21.9,34.6,284.05,941.91,0,0,19.1,5627
1982,2,11,108.6,16.1,16.5,11.2,-4.2,19.7,15.5,280.05,900.71,0,0,16.7,5682
1982,2,12,95.1,6.8,7.6,12,7.2,27.9,35.1,280.88,910.05,0,0,12.9,5613
1982,2,13,243.7,0.8,-3.9,35.4,23.5,27.1,50.6,291.94,987.96,-28.4,977.8,34.3,5621
1982,2,14,278.2,0.2,-5.3,34.2,25.5,26.5,52,293.75,995.22,-0.9,0.3,35.3,5631
1982,2,15,200.3,4.8,3.2,20,24.1,26.1,50.2,284.76,920.94,0,0,25.1,5646
1982,2,16,136.4,1.7,-0.9,24.4,22.5,26.1,48.6,287.65,949.36,-111.6,13,28.3,5617
1982,2,17,306.5,-3.4,-7.9,34.2,24.7,31.3,56,291.72,983.02,-17.8,1348.1,30.9,5599
1982,2,18,391,-3.7,-8.4,36.5,27.1,31.3,58.4,292.93,987.9,-8.2,3674.9,31.4,5589
1982,2,19,227.4,5.2,0.5,28.8,21.5,25.7,47.2,291.88,977.95,-95.6,151.9,36,5673
1982,2,20,187.9,3.1,-0.8,22.2,22.1,24.3,46.4,289.16,937.48,-77.3,379.6,30.7,5621
1982,2,21,136.6,6.3,4.1,10.8,16.9,23.9,40.8,285.63,917.47,0,0,26,5645
1982,2,22,181.3,6.4,2.3,26.2,17.7,22.7,40.4,289.81,951.61,-101.7,185.2,27.4,5643
1982,2,23,182.6,6.8,4.9,17.8,20.3,23.9,44.2,284.28,891.71,0,0,26.3,5636
1982,2,24,209.7,9.1,8.7,30.8,21.1,25.1,46.2,279.97,853.38,0,0,27.8,5642
1982,2,25,75.7,7.8,8.1,14,8.4,24.1,32.5,279.06,858.02,0,0,18.2,5619
1982,2,26,77.6,8.1,9,19.8,11.8,26.5,38.3,277.64,855.09,0,0,18.7,5621
1982,2,27,69.8,8.1,7.1,11.4,10.6,24.9,35.5,283.7,924.42,0,0,17.3,5652
1982,2,28,121.7,4.8,3,27.9,18.1,28.9,47,284.24,908.49,0,0,25.1,5668
1982,3,1,114.5,0.3,-3.7,28.4,17.7,28.5,46.2,290.87,968.42,-100.7,786.2,28.5,5640
1982,3,2,330.1,1.8,-2.3,33.4,24.9,30.7,55.6,289.61,965.26,-249.1,131.3,35.1,5671
1982,3,3,266.5,-1.5,-4,31.4,22.5,33.3,55.8,287.45,949.42,-174.6,598.2,26.6,5596
1982,3,4,239,0,-2.4,22.6,25.1,27.7,52.8,287.8,960.28,-63.5,11.1,24.8,5579
1982,3,5,166.9,6.6,4.2,20.2,19.1,21.7,40.8,287.1,952.26,0,0,29.3,5632
1982,3,6,287.4,8,6.4,33,24.3,25.5,49.8,284.76,920.94,0,0,36.6,5661
1982,3,7,372.6,5,1.6,38.4,26.1,26.9,53,289.29,973.13,-125.7,6.8,39.4,5649
1982,3,8,145.8,5,2.2,9.4,17.7,24.1,41.8,287.41,946.61,0,0,25.8,5635
1982,3,9,166.9,5.7,3,15.8,19.9,26.3,46.2,286.97,943.89,0,0,27.8,5661
1982,3,10,231.3,3.9,-0.2,33.7,23.5,24.7,48.2,289.53,946.06,-97.2,228.1,38.9,5652
1982,3,11,193.8,2.9,-2.4,34.3,21.3,27.9,49.2,292.93,987.9,-70.6,633,39.7,5668
1982,3,12,431,-1.3,-5.6,39.4,27.5,31.7,59.2,291.13,962.33,-93.7,938.3,36.2,5620
1982,3,13,207.7,5.3,0.3,20.6,20.5,24.7,45.2,292.1,980.48,-60.4,57.7,40.2,5684
1982,3,14,73.7,9.6,6.3,5.8,5.6,22.9,28.5,287.5,940.9,0,0,30.4,5705
1982,3,15,69.8,8.9,7.3,3.6,1,24.5,25.5,284.31,918.01,0,0,25.4,5698
1982,3,17,87.9,-0.8,-7.4,21,15.9,32.3,48.2,295.14,995.16,-75.3,1876.7,27.1,5681
1982,3,18,116.3,3.9,-2.6,24.2,13.7,30.7,44.4,294.25,977.71,-202.5,688.9,32.5,5745
1982,3,19,406.3,0.7,-4.8,32.4,26.5,30.9,57.4,292.96,967.39,-136.4,1106.2,35.6,5683
1982,3,20,243,0.7,-5.6,34.8,22.7,29.5,52.2,294.47,980.24,-81.1,1864,33.2,5690
1982,3,21,36.3,1.9,-3.3,19.8,12.5,28.5,41,292.11,962.14,-126.4,34.6,28.8,5706
1982,3,22,25.2,6.1,2.7,16.2,9,26.5,35.5,286.76,904.07,0,0,21.1,5719
1982,3,23,62.8,-0.4,-7.2,4.4,13.7,28.9,42.6,295.23,977.58,-14.8,2442,24.3,5684
1982,3,24,40.7,0.6,-5.9,21.2,6.8,32.9,39.7,293.62,947.89,-237.7,1293,21.7,5741
1982,3,25,144.1,2.5,-2.7,31.1,18.1,30.7,48.8,291.69,948.35,-254.7,670.6,34.3,5724
1982,3,26,275.2,-2,-6.2,36.8,24.9,29.7,54.6,290.7,937.03,-76.8,2727.7,35.1,5625
1982,3,27,183.5,-0.4,-4.2,12.4,22.5,28.9,51.4,289.7,957.17,-74.4,1347.1,26.6,5618
1982,3,28,121.3,4.4,-0.3,14.4,17.7,24.9,42.6,290.67,956.99,-95.9,136,28.1,5674
1982,3,29,31,1.5,-4,2.8,10.2,26.9,37.1,293.04,975.23,-53.8,1222.5,22,5672
1982,3,30,81.9,3.5,-3.8,23.2,11.5,24.3,35.8,295.46,964.28,-51.9,3061.6,30,5711
1982,3,31,107.4,3.3,-4,15.6,8.5,24.5,33,296.09,966.9,-64.2,4939.8,25.9,5694
1982,4,1,136.8,1.5,-6.6,17.2,11.7,26.9,38.6,297.7,991.14,-44.1,5096.7,29.2,5730
1982,4,2,151.1,5.1,-3.4,19.6,10.1,26.9,37,297.65,982.53,-115.6,2577.9,33.1,5781
1982,4,3,152.4,6.3,-2.6,20,10.3,25.1,35.4,298.09,987.63,-68.9,1874.3,38.3,5810
1982,4,4,64,-1.6,-10.4,8.8,9.2,32.1,41.3,298.21,979.9,-57.3,5088.9,30.4,5745
1982,4,5,157.8,5.5,-4.1,21.2,13.7,26.5,40.2,299.11,992.6,-0.8,8.3,40.5,5796
1982,4,6,33,-4.8,-12.2,28,11.4,37.1,48.5,295.72,955.95,-103,6195.2,27.5,5703
1982,4,7,140.7,-1,-9.5,38.1,16.1,34.9,51,297.25,982.56,-97.9,3247.4,41.4,5750
1982,4,8,311.6,-0.6,-6.6,37.7,21.9,34.1,56,293.51,964.61,-213.2,2229.8,34.6,5713
1982,4,9,113.3,-1.6,-7.7,18.2,18.3,30.1,48.4,293.57,945.02,-87.1,3242.8,25.8,5685
1982,4,10,167.5,-0.6,-8,21.2,21.5,25.1,46.6,295.99,974.9,-6.2,3563.5,35.2,5682
1982,4,11,113.9,-4.2,-13,17,18.5,31.5,50,298.74,997.54,-33.3,5271.7,33.7,5687
1982,4,12,238.1,-3.2,-11.3,21.2,20.1,34.3,54.4,297.08,985.15,-55.5,1620.1,33.2,5728
1982,4,13,220,-2.4,-10.7,25.2,19.1,33.5,52.6,297.2,977.4,-68.6,3834.5,33.5,5766
1982,4,14,400.9,-5.4,-10.3,36.4,24.3,38.5,62.8,292.65,975.3,-158.7,3519.6,26.2,5644
1982,4,15,203.7,-4.4,-11,30,18.7,35.9,54.6,294.79,958.91,-137.4,4411.8,29.8,5693
1982,4,16,347.1,-3.1,-9.2,34.4,22.9,36.9,59.8,293.43,975.2,-177.9,2328.9,32.6,5784
1982,4,17,394.3,-1.5,-6.8,35.8,24.1,35.9,60,292.16,942.49,-289.9,2612.9,37.5,5727
1982,4,18,255.6,-2.4,-8.6,32.2,20.9,33.5,54.4,294.39,972.46,-120.8,2496.8,36,5694
1982,4,19,138.9,1.9,-3.5,24.8,18.3,30.1,48.4,293.33,990.34,-119.4,626.1,37,5692
1982,4,20,276.9,-1.1,-6.5,26.4,23.7,30.5,54.2,293.28,980.36,-63.1,1871.4,34.2,5664
1982,4,21,135,3.7,-4,21.8,13.7,27.1,40.8,296.28,985.18,-63.5,1206.3,36.2,5737
1982,4,22,171,3.1,-5,28.2,16.3,26.7,43,296.78,974.81,-60.6,1776.3,42.3,5753
1982,4,23,162.4,2.2,-4.3,32,16.3,33.3,49.6,293.69,942.06,-268.7,962.4,35.3,5760
1982,4,24,142.7,0.2,-8.3,27.6,15.5,33.1,48.6,297.61,963.94,-178.6,2641.8,37,5777
1982,4,25,104.7,-0.9,-9.4,22.8,13.9,33.1,47,297.76,974.69,-111.8,2361.5,31.7,5764
1982,4,26,100,-1.2,-9.9,25.4,12.7,33.1,45.8,298.18,977.28,-97.4,2889.4,36.2,5759
1982,4,27,197.5,1.4,-7.5,32.9,18.1,30.7,48.8,298.18,977.28,-109.7,3261.3,40.5,5786
1982,4,28,285.4,2.5,-4.3,34.6,21.9,30.1,52,294.75,969.77,-157.2,934.1,41.9,5740
1982,4,29,127.8,2.9,-4.4,28.7,12.7,28.7,41.4,294.9,935.78,-176.5,1335.2,36.2,5763
1982,4,30,119.8,5.6,-0.8,15.4,9.1,28.3,37.4,293.07,917.74,-296.1,543.7,31.4,5778
1982,5,1,151.9,0.6,-8.1,28.4,14.9,30.9,45.8,297.56,960.21,-100,3285.7,35.1,5766
1982,5,2,210.2,4.1,-4.1,31.8,18.9,29.3,48.2,296.32,947.25,-206.1,1569.6,44.5,5803
1982,5,3,140.3,2.2,-5.7,31.7,14.3,29.1,43.4,296.34,958.6,-106.1,2314.2,41.9,5759
1982,5,4,81.5,2.5,-5.7,21.4,5,30.7,35.7,296.83,964.07,-141.3,1823.1,28.5,5785
1982,5,5,108.6,-1.5,-8.4,12.6,6.8,33.7,40.5,294.78,938.8,-215.8,1670.4,18.7,5747
1982,5,6,75.7,1.4,-4.8,1,4.8,31.9,36.7,293.03,930.28,-266.3,811.7,18.2,5766
1982,5,7,174.1,5.5,-2.5,32.7,16.3,30.3,46.6,295.96,958.69,-294.1,1151.7,39.4,5817
1982,5,8,60.1,2.7,-6.7,17,-5.6,30.3,24.7,299.03,982.44,-126.9,3960.6,27.1,5794
1982,5,9,260.5,1.6,-8.1,39.1,20.1,31.9,52,299.43,982.41,-130.1,4855.1,51,5808
1982,5,10,187.7,1.8,-7.6,35.1,17.9,30.9,48.8,298.71,971.91,-108.5,3688.4,48.3,5807
1982,5,11,220.1,3.9,-5.7,37.1,16.3,31.1,47.4,298.9,971.91,-144.4,3399.2,52,5838
1982,5,12,136.5,0.7,-8.7,24.4,13.3,29.9,43.2,299.2,979.81,-52.6,3454.5,42.6,5775
1982,5,13,367.7,2.9,-4.1,39.3,23.9,30.1,54,294.21,938.98,-150.5,0.2,53.9,5774
1982,5,14,340.3,0.6,-8.4,40.5,24.9,28.9,53.8,298.15,974.66,-47.6,4581.9,55.5,5780
1982,5,15,174.7,2.8,-4.3,24.6,20.1,27.9,48,295.04,977.62,-77.9,690.8,38.5,5750
1982,5,16,185.3,0.6,-8.2,35.7,20.3,28.9,49.2,297.56,961.17,-61.2,2482,46.2,5785
1982,5,17,358.9,-2,-10.6,42.5,25.1,31.7,56.8,297.82,979.93,-68.5,5137.1,48.5,5729
1982,5,18,29.1,3.5,-3.5,19.9,4,26.9,30.9,294.98,972.4,-73.6,802.2,26,5732
1982,5,19,52.2,0.1,-8.4,13.2,10.3,28.5,38.8,297.76,974.69,-19.2,3056.4,28.1,5724
1982,5,20,64.6,1.8,-7.1,18.8,10.3,29.3,39.6,298.07,985.06,-80.2,3335.7,24.4,5763
1982,5,21,129.5,-1,-10.2,28.8,18.1,31.1,49.2,299.06,985,-73.8,6543.2,35.4,5743
1982,5,22,45.3,0,-8.8,21.8,10.5,30.5,41,297.85,966.63,-94,4705.9,32,5769
1982,5,23,92.4,1.5,-5.2,26.6,15.3,29.5,44.8,294.64,961.69,-95,1215.5,34.9,5733
