SWEAT index,Showalter index,LIFTED index,K index,Cross totals index,Vertical totals index,Totals totals index,TLCL,PLCL,CINE,CAPE,PRECIPITABLE WATER,1000-500 THICKNESS,Date,TH
271.2,4.3,-7.5,43.9,23.9,25.3,49.2,298.81,930.87,-10.5,4683.3,56.8,5812,18/08/1981,0
240.3,3.8,-7.4,36.7,22.5,24.7,47.2,297.99,928.45,-6.0,4827.8,47.0,5775,19/08/1981,1
289.1,4.9,-5.0,39.9,21.5,24.3,45.8,300.25,984.94,-25.9,795.3,62.1,5803,25/08/1981,1
271.7,1.3,-7.8,38.1,24.1,27.1,51.2,298.83,982.44,-13.7,3715.7,59.3,5773,26/08/1981,0
204.8,3.6,-4.4,35.3,20.7,25.1,45.8,296.94,972.15,-60.3,1649.9,52.6,5766,27/08/1981,0
215.7,4.4,-4.8,36.3,20.1,25.1,45.2,298.83,982.44,-27.6,606.2,61.0,5815,28/08/1981,0
265.2,7.2,-2.5,39.9,21.1,21.9,43.0,299.51,992.6,-12.4,1253.7,73.8,5848,29/08/1981,0
233.6,3.8,-5.6,36.3,21.7,24.5,46.2,299.31,992.6,-2.8,3117.1,59.1,5800,30/08/1981,1
336.4,2.3,-7.3,42.3,25.7,27.3,53.0,299.91,992.57,-16.1,3206.9,60.6,5784,31/08/1981,1
240.7,3.9,-6.1,39.1,21.9,23.5,45.4,300.51,994.54,-3.7,4753.0,67.3,5805,01/09/1981,1
277.3,2.4,-7.0,42.1,23.5,27.3,50.8,299.13,995.07,-17.0,2437.1,63.0,5801,02/09/1981,1
219.1,2.9,-6.6,38.9,21.7,25.7,47.4,299.71,992.57,-19.5,2302.6,58.5,5767,03/09/1981,0
314.3,0.6,-7.9,42.9,25.3,27.3,52.6,298.33,995.1,-0.4,3973.0,57.2,5731,04/09/1981,0
238.8,5.0,-4.2,38.3,21.5,24.3,45.8,298.66,985.03,-16.6,1774.9,64.0,5804,05/09/1981,1
293.3,1.6,-7.8,42.9,24.7,26.3,51.0,299.53,995.07,-0.6,4866.0,64.0,5772,06/09/1981,0
266.7,5.6,-3.7,41.9,22.9,23.1,46.0,299.14,997.54,-4.4,1290.9,72.8,5788,07/09/1981,0
246.7,5.7,-4.0,35.1,19.3,22.1,41.4,299.71,992.57,-1.1,2122.5,63.0,5802,08/09/1981,0
163.1,3.4,-5.8,27.1,15.5,24.9,40.4,298.66,985.03,-21.4,2454.3,48.4,5782,09/09/1981,0
209.1,3.8,-5.7,34.1,19.9,23.7,43.6,299.11,992.6,-1.1,2721.6,51.8,5788,10/09/1981,1
189.4,2.5,-6.8,33.3,19.5,26.1,45.6,298.91,992.6,-22.6,4019.0,49.6,5764,11/09/1981,0
204.8,1.8,-7.1,29.8,21.9,26.1,48.0,298.24,982.5,-8.7,3126.4,44.1,5758,12/09/1981,1
229.2,2.2,-7.4,34.5,23.1,25.1,48.2,299.27,987.53,-3.6,3477.8,55.5,5779,13/09/1981,1
216.3,1.6,-7.1,31.4,23.5,26.3,49.8,297.91,990.13,-2.2,2367.2,48.3,5755,14/09/1981,1
271.4,2.1,-7.5,41.3,24.1,27.3,51.4,298.93,995.1,-20.7,2122.6,63.4,5793,15/09/1981,0
138.9,1.6,-7.1,26.7,17.5,22.9,40.4,298.33,995.1,-0.3,2782.9,40.8,5707,16/09/1981,0
201.8,3.3,-5.4,35.3,21.7,25.5,47.2,297.67,985.09,-23.7,2252.3,50.2,5764,17/09/1981,0
227.6,1.9,-7.1,38.3,23.5,25.9,49.4,298.28,987.59,-3.6,3258.9,56.5,5756,18/09/1981,1
299.3,5.4,-3.8,40.7,24.5,25.5,50.0,298.09,987.63,-48.0,0.9,64.5,5825,19/09/1981,0
261.0,4.0,-5.0,38.1,24.1,24.9,49.0,298.27,985.06,-5.6,3044.5,58.6,5778,20/09/1981,0
232.6,3.2,-6.0,37.5,22.9,26.1,49.0,298.52,992.63,-17.1,2366.3,57.3,5793,21/09/1981,0
219.1,4.5,-4.4,34.1,21.3,24.3,45.6,297.99,977.31,-20.8,1506.9,56.6,5790,22/09/1981,1
206.1,3.8,-5.4,32.3,19.9,23.7,43.6,298.83,982.44,-6.5,2288.3,51.5,5790,23/09/1981,0
332.2,-0.9,-9.9,37.7,24.7,29.1,53.8,298.51,971.94,-28.7,3127.1,49.4,5797,24/09/1981,0
402.7,2.4,-7.2,46.9,25.3,28.9,54.2,299.62,982.38,-82.7,4354.6,71.2,5817,25/09/1981,1
502.5,4.0,-4.2,43.9,25.7,26.1,51.8,297.27,985.12,-2.1,14.0,59.5,5770,26/09/1981,0
263.0,4.2,-5.0,39.5,23.3,23.9,47.2,298.52,992.63,-4.2,3201.3,65.1,5788,27/09/1981,0
205.4,1.1,-7.5,20.8,21.7,26.1,47.8,297.89,987.63,-2.2,2961.7,41.9,5750,28/09/1981,1
188.2,4.6,-4.3,26.3,16.3,23.3,39.6,298.28,987.59,-3.6,2038.3,42.0,5775,29/09/1981,1
264.4,3.0,-4.4,40.5,23.9,26.9,50.8,295.85,980.12,-60.1,784.1,55.7,5764,30/09/1981,0
158.8,1.6,-6.7,12.8,17.5,26.1,43.6,297.84,986.45,-47.0,2750.0,37.0,5744,01/10/1981,0
212.0,5.2,-2.8,34.1,19.5,22.3,41.8,296.87,966.78,-22.7,3042.5,50.5,5753,02/10/1981,0
157.2,6.9,-1.2,17.8,14.3,21.3,35.6,296.83,980.03,-17.5,1066.9,36.8,5764,03/10/1981,0
141.3,6.9,-1.2,13.4,12.7,20.7,33.4,296.63,964.1,-69.4,1635.5,36.8,5766,04/10/1981,0
31.0,8.5,0.9,-0.8,1.8,19.9,21.7,295.96,972.27,-31.0,323.3,25.8,5754,05/10/1981,0
42.7,9.2,2.4,13.2,-2.8,19.7,16.9,294.56,969.8,-58.6,155.5,28.3,5760,06/10/1981,0
48.5,9.6,3.3,7.4,-0.2,21.7,21.5,293.39,956.41,-128.4,38.9,29.0,5770,07/10/1981,0
27.2,10.6,3.8,0.6,1.7,21.3,23.0,294.1,964.52,-130.2,12.2,25.4,5782,08/10/1981,0
155.3,5.4,-1.3,17.2,17.9,22.7,40.6,294.67,980.24,-24.1,104.8,34.4,5728,09/10/1981,0
93.9,6.4,0.4,10.2,11.9,20.5,32.4,293.35,967.33,-39.2,146.3,29.7,5736,10/10/1981,0
147.5,13.0,6.4,10.0,11.5,22.9,34.4,293.35,967.33,0.0,0.0,35.2,5834,11/10/1981,0
157.1,5.6,-1.6,17.0,18.1,21.5,39.6,295.28,982.74,-11.9,280.4,35.1,5732,12/10/1981,0
179.4,4.1,-2.8,28.9,19.5,23.7,43.2,294.64,961.69,-30.7,1334.8,37.9,5715,13/10/1981,0
94.5,1.6,-6.0,26.3,13.3,26.3,39.6,295.72,955.95,-53.5,2156.5,36.5,5733,14/10/1981,0
159.7,2.0,-4.1,29.4,20.7,24.5,45.2,294.0,972.52,-18.2,1184.6,35.7,5688,15/10/1981,0
184.6,2.5,-5.0,29.6,21.5,23.9,45.4,296.1,987.72,-2.5,1621.3,39.9,5714,16/10/1981,0
89.9,5.5,-0.6,5.2,13.1,21.9,35.0,293.43,959.18,-33.8,101.7,26.9,5722,17/10/1981,0
47.3,7.6,2.0,-0.6,8.1,21.5,29.6,292.53,964.77,0.0,0.0,27.1,5740,18/10/1981,0
126.4,8.5,2.2,6.6,13.5,20.3,33.8,293.43,959.18,-74.7,52.0,32.0,5752,19/10/1981,0
67.3,7.8,1.5,2.2,9.9,20.7,30.6,293.55,967.3,-76.5,52.8,25.2,5750,20/10/1981,0
133.6,9.4,4.7,5.6,15.3,19.5,34.8,290.73,948.59,-113.5,21.3,30.1,5742,21/10/1981,0
127.5,9.3,3.6,1.4,12.9,18.5,31.4,292.6,970.08,-55.3,5.0,28.7,5752,22/10/1981,0
146.7,8.2,2.9,6.4,15.7,20.7,36.4,291.2,942.73,0.0,0.0,28.4,5749,23/10/1981,0
184.1,9.2,3.1,12.0,18.3,22.3,40.6,292.5,962.08,-105.3,0.5,36.6,5778,24/10/1981,0
188.3,5.8,-1.2,34.9,20.9,24.9,45.8,294.02,959.06,-114.3,102.9,42.7,5763,25/10/1981,0
150.9,3.0,-3.8,30.3,20.3,24.5,44.8,294.68,982.77,-16.7,842.7,39.9,5696,26/10/1981,0
223.1,6.2,0.8,39.1,22.7,24.9,47.6,291.27,936.84,-195.3,2.2,50.7,5731,27/10/1981,0
158.8,4.5,-1.3,26.4,18.9,23.9,42.8,292.37,953.84,-70.0,209.4,36.9,5714,28/10/1981,0
167.1,7.7,2.3,25.5,16.1,25.5,41.6,290.95,939.9,0.0,0.0,39.4,5770,29/10/1981,0
40.7,7.5,2.9,16.3,4.4,23.9,28.3,288.92,919.33,0.0,0.0,22.9,5735,30/10/1981,0
52.4,5.6,0.9,13.8,8.2,23.9,32.1,290.59,965.1,0.0,0.0,22.4,5695,31/10/1981,0
71.6,4.6,0.4,17.6,12.3,24.9,37.2,291.29,987.79,0.0,0.0,24.3,5671,01/11/1981,0
137.8,9.9,5.8,20.0,14.1,24.1,38.2,288.27,931.84,0.0,0.0,27.1,5747,02/11/1981,0
175.1,7.0,1.2,14.6,17.7,23.5,41.2,292.42,956.62,0.0,0.0,32.8,5759,03/11/1981,0
196.6,4.8,-2.3,27.6,20.7,23.9,44.6,294.98,972.4,-58.8,674.9,41.2,5749,04/11/1981,0
193.4,3.6,-3.2,24.6,19.9,24.3,44.2,295.18,972.37,-38.3,1197.0,36.4,5699,05/11/1981,0
232.2,8.5,4.3,21.4,23.9,24.7,48.6,288.08,916.49,0.0,0.0,38.5,5737,06/11/1981,0
114.8,3.6,-1.2,18.2,16.9,27.1,44.0,290.52,959.73,-184.9,33.1,29.6,5678,07/11/1981,0
62.1,9.1,4.7,2.2,4.0,23.7,27.7,289.66,954.45,-345.8,0.3,22.9,5713,08/11/1981,0
54.3,9.1,5.0,5.2,3.8,22.9,26.7,289.23,951.77,-220.5,2.1,23.9,5706,09/11/1981,0
86.0,6.9,2.6,7.4,12.5,21.9,34.4,289.86,970.47,0.0,0.0,27.8,5706,10/11/1981,0
82.2,8.2,4.0,9.2,10.1,21.3,31.4,289.8,965.23,0.0,0.0,23.9,5679,11/11/1981,0
56.3,4.5,0.7,9.4,1.0,23.3,24.3,289.27,954.51,-89.3,96.6,20.0,5633,12/11/1981,0
141.3,4.7,1.4,9.6,18.7,22.3,41.0,288.5,954.7,-70.2,32.5,22.0,5622,13/11/1981,0
112.1,5.0,1.3,21.0,14.9,26.7,41.6,288.32,943.53,-204.8,9.4,24.6,5662,14/11/1981,0
75.7,9.4,8.4,11.0,9.0,22.3,31.3,282.75,902.66,0.0,0.0,19.1,5660,15/11/1981,0
105.5,11.1,9.2,11.8,13.5,20.3,33.8,284.42,914.84,0.0,0.0,29.3,5694,16/11/1981,0
125.5,10.7,7.2,13.4,15.9,18.3,34.2,288.12,954.79,0.0,0.0,33.7,5718,17/11/1981,0
104.4,7.3,4.0,9.0,16.9,23.9,40.8,288.91,975.75,0.0,0.0,24.4,5680,18/11/1981,0
154.8,9.7,6.0,9.2,17.7,21.3,39.0,288.26,940.66,0.0,0.0,31.6,5713,19/11/1981,0
51.7,10.9,7.7,7.6,8.1,20.7,28.8,288.44,965.47,0.0,0.0,26.2,5708,20/11/1981,0
36.9,10.1,8.0,6.8,7.0,24.5,31.5,284.95,920.85,0.0,0.0,18.5,5712,21/11/1981,0
72.5,7.9,6.9,11.2,14.1,24.5,38.6,282.65,899.4,0.0,0.0,19.3,5685,22/11/1981,0
42.7,11.7,11.0,8.4,7.6,23.3,30.9,283.2,927.63,0.0,0.0,18.9,5686,23/11/1981,0
34.9,8.7,8.3,12.0,11.5,25.5,37.0,280.61,868.55,0.0,0.0,15.5,5663,24/11/1981,0
44.6,12.8,12.6,6.6,4.4,20.7,25.1,283.37,947.71,0.0,0.0,18.2,5673,25/11/1981,0
52.4,12.4,11.7,7.0,-2.0,21.9,19.9,283.26,930.56,0.0,0.0,15.2,5685,26/11/1981,0
44.6,12.3,11.7,7.8,7.0,21.1,28.1,283.51,944.87,0.0,0.0,17.2,5669,27/11/1981,0
106.1,11.7,10.1,9.4,13.3,17.3,30.6,286.36,976.06,-32.6,0.1,20.1,5659,28/11/1981,0
54.3,9.3,8.1,10.6,8.6,23.1,31.7,284.21,930.22,-113.0,0.5,17.1,5651,29/11/1981,0
78.8,9.0,8.0,8.8,13.7,21.7,35.4,283.1,915.39,0.0,0.0,16.6,5660,30/11/1981,0
93.6,8.3,8.3,10.6,16.7,22.1,38.8,285.59,996.8,0.0,0.0,20.6,5657,01/12/1981,0
44.6,11.3,10.6,2.8,4.6,18.5,23.1,282.01,903.03,0.0,0.0,17.8,5658,02/12/1981,0
100.7,6.9,4.7,12.2,17.1,20.5,37.6,286.29,949.69,0.0,0.0,22.4,5642,03/12/1981,0
132.7,9.3,7.6,10.8,15.5,20.1,35.6,285.03,932.91,-151.5,0.3,23.0,5646,04/12/1981,0
210.3,9.9,7.6,24.4,22.5,25.5,48.0,286.1,949.75,0.0,0.0,28.7,5693,05/12/1981,0
34.9,9.8,7.8,5.2,7.4,21.1,28.5,285.16,929.92,0.0,0.0,21.3,5678,06/12/1981,0
50.4,4.8,3.0,23.4,9.2,30.1,39.3,285.22,932.85,0.0,0.0,21.2,5643,07/12/1981,0
161.8,4.3,0.9,33.1,22.1,24.7,46.8,287.76,934.98,0.0,0.0,40.5,5674,08/12/1981,0
181.0,4.4,1.1,35.5,23.5,24.5,48.0,288.13,943.59,0.0,0.0,39.8,5645,09/12/1981,0
349.2,6.7,2.0,35.5,21.9,24.7,46.6,290.94,988.02,0.0,0.0,45.0,5682,10/12/1981,0
249.1,9.8,6.4,28.9,20.9,21.1,42.0,288.91,975.75,-6.6,2.2,42.5,5688,11/12/1981,0
138.2,9.7,7.4,23.2,17.5,20.9,38.4,287.35,978.44,0.0,0.0,30.2,5628,12/12/1981,0
114.0,8.4,5.7,9.6,13.9,18.7,32.6,287.63,962.97,-35.8,4.8,26.4,5627,13/12/1981,0
64.0,9.4,9.0,6.2,9.4,22.1,31.5,283.23,939.32,0.0,0.0,20.3,5627,14/12/1981,0
79.5,8.0,8.2,7.8,11.6,21.9,33.5,281.94,922.07,0.0,0.0,20.7,5606,15/12/1981,0
104.1,9.2,9.3,10.4,14.3,22.5,36.8,282.7,942.31,0.0,0.0,20.8,5607,16/12/1981,0
87.3,10.5,11.6,6.2,2.2,20.3,22.5,281.17,942.76,0.0,0.0,16.6,5593,17/12/1981,0
89.2,7.0,6.5,17.0,11.0,24.9,35.9,282.76,924.79,0.0,0.0,18.3,5629,18/12/1981,0
64.0,10.8,11.7,9.4,5.0,21.9,26.9,282.01,948.04,0.0,0.0,15.5,5574,19/12/1981,0
92.5,12.7,12.8,12.8,11.1,28.7,39.8,282.51,942.37,0.0,0.0,20.7,5623,20/12/1981,0
139.1,9.1,8.0,25.5,15.9,21.9,37.8,284.33,936.08,0.0,0.0,27.7,5608,21/12/1981,0
151.1,14.5,14.0,-0.4,12.9,16.7,29.6,283.23,939.32,0.0,0.0,24.8,5626,22/12/1981,0
73.7,14.0,14.1,-9.2,6.8,17.7,24.5,282.88,955.98,0.0,0.0,20.0,5648,23/12/1981,0
95.1,12.2,13.0,-6.2,-0.2,20.3,20.1,278.08,870.22,0.0,0.0,14.7,5640,24/12/1981,0
79.5,14.1,15.2,-6.0,-2.4,20.1,17.7,279.79,919.88,0.0,0.0,13.7,5638,25/12/1981,0
54.3,6.8,5.4,-1.4,11.8,26.5,38.3,284.19,939.01,0.0,0.0,18.3,5707,05/01/1982,0
85.4,7.5,4.8,4.4,9.4,26.3,35.7,287.5,970.81,0.0,0.0,19.4,5678,06/01/1982,0
112.0,5.4,4.5,10.4,18.5,25.7,44.2,284.27,933.18,0.0,0.0,22.4,5596,07/01/1982,0
115.7,3.6,1.7,13.0,21.3,27.5,48.8,285.58,941.45,-176.6,1.5,23.6,5640,08/01/1982,0
154.2,5.0,3.4,14.2,22.1,24.3,46.4,285.28,935.78,0.0,0.0,20.7,5617,09/01/1982,0
217.2,3.4,-1.1,17.8,24.3,26.1,50.4,290.95,990.46,-112.7,184.6,31.1,5653,10/01/1982,0
243.7,2.3,-1.6,17.8,24.1,27.3,51.4,289.88,973.07,-112.2,130.2,26.3,5645,11/01/1982,0
127.9,3.7,1.0,25.0,19.3,25.9,45.2,287.85,965.56,-93.8,46.2,27.4,5604,12/01/1982,0
151.4,3.9,2.4,24.6,22.1,24.9,47.0,285.67,947.07,0.0,0.0,24.1,5596,13/01/1982,0
157.3,7.7,7.2,10.2,20.1,24.5,44.6,282.62,918.72,0.0,0.0,22.5,5631,14/01/1982,0
191.5,7.6,6.5,25.8,20.7,24.1,44.8,284.62,941.73,0.0,0.0,27.8,5633,15/01/1982,0
178.5,11.3,9.5,7.6,15.5,20.3,35.8,286.43,960.53,0.0,0.0,26.4,5626,16/01/1982,0
183.3,7.6,6.3,7.0,20.5,21.9,42.4,285.68,963.33,0.0,0.0,23.7,5631,17/01/1982,0
103.5,13.1,12.9,-4.8,10.9,19.5,30.4,283.44,953.14,0.0,0.0,17.2,5649,18/01/1982,0
73.7,13.2,13.9,-6.2,-0.4,22.1,21.7,279.4,897.72,0.0,0.0,12.8,5669,19/01/1982,0
146.6,9.5,8.3,10.6,16.9,20.1,37.0,285.14,950.0,0.0,0.0,24.5,5638,20/01/1982,0
79.5,13.4,13.5,-1.0,-4.6,20.7,16.1,282.06,928.02,0.0,0.0,14.6,5645,21/01/1982,0
94.4,8.3,7.5,4.4,13.5,23.7,37.2,283.89,933.3,0.0,0.0,20.8,5638,22/01/1982,0
167.2,5.6,2.5,30.6,20.3,24.7,45.0,287.84,949.33,-143.3,0.4,31.5,5639,23/01/1982,0
268.9,-0.8,-5.5,34.2,25.1,28.7,53.8,291.93,985.49,-45.3,1135.5,31.6,5619,24/01/1982,0
122.1,1.2,-2.5,12.0,20.3,27.3,47.6,288.56,946.3,-96.4,417.0,22.9,5618,25/01/1982,0
50.9,3.9,0.7,6.0,13.7,26.1,39.8,287.84,949.33,-256.4,25.5,21.1,5636,26/01/1982,0
72.9,6.8,4.8,4.4,15.7,24.7,40.4,285.63,944.29,0.0,0.0,20.7,5657,27/01/1982,0
127.3,5.0,3.5,10.2,19.9,25.3,45.2,284.72,927.05,0.0,0.0,21.7,5626,28/01/1982,0
129.4,7.2,5.5,9.8,17.5,25.9,43.4,286.07,963.27,0.0,0.0,19.0,5641,29/01/1982,0
121.5,8.2,6.5,21.6,16.9,24.3,41.2,283.96,911.85,0.0,0.0,26.1,5651,30/01/1982,0
139.8,5.8,5.1,25.8,21.5,25.1,46.6,283.32,924.55,0.0,0.0,23.2,5609,31/01/1982,0
194.3,4.1,3.4,34.2,24.1,26.5,50.6,286.43,975.89,0.0,0.0,33.9,5607,01/02/1982,0
202.6,4.2,1.5,28.9,22.7,26.1,48.8,288.56,983.29,-87.0,36.2,28.5,5607,02/02/1982,0
122.0,3.2,1.7,14.2,21.9,25.1,47.0,285.72,949.84,-73.2,8.9,22.8,5604,03/02/1982,0
169.3,2.4,-0.7,31.9,22.1,26.3,48.4,288.8,962.75,-62.9,273.2,33.1,5597,04/02/1982,1
300.9,-1.1,-4.0,31.5,26.7,27.7,54.4,289.55,985.67,-8.2,622.3,28.8,5556,05/02/1982,0
87.3,5.9,5.7,5.6,10.0,20.3,30.3,284.05,941.91,-78.9,6.1,17.0,5569,06/02/1982,0
142.1,6.3,6.8,9.0,18.5,23.1,41.6,281.44,909.77,0.0,0.0,21.0,5569,07/02/1982,0
173.3,8.0,7.6,15.2,18.7,24.3,43.0,284.36,950.18,0.0,0.0,26.5,5619,08/02/1982,0
93.6,9.7,10.3,-0.4,12.1,20.9,33.0,282.06,928.02,0.0,0.0,16.5,5593,09/02/1982,0
69.7,8.7,8.1,8.8,12.7,21.9,34.6,284.05,941.91,0.0,0.0,19.1,5627,10/02/1982,0
108.6,16.1,16.5,11.2,-4.2,19.7,15.5,280.05,900.71,0.0,0.0,16.7,5682,11/02/1982,0
95.1,6.8,7.6,12.0,7.2,27.9,35.1,280.88,910.05,0.0,0.0,12.9,5613,12/02/1982,1
243.7,0.8,-3.9,35.4,23.5,27.1,50.6,291.94,987.96,-28.4,977.8,34.3,5621,13/02/1982,0
278.2,0.2,-5.3,34.2,25.5,26.5,52.0,293.75,995.22,-0.9,0.3,35.3,5631,14/02/1982,0
200.3,4.8,3.2,20.0,24.1,26.1,50.2,284.76,920.94,0.0,0.0,25.1,5646,15/02/1982,0
136.4,1.7,-0.9,24.4,22.5,26.1,48.6,287.65,949.36,-111.6,13.0,28.3,5617,16/02/1982,1
306.5,-3.4,-7.9,34.2,24.7,31.3,56.0,291.72,983.02,-17.8,1348.1,30.9,5599,17/02/1982,0
391.0,-3.7,-8.4,36.5,27.1,31.3,58.4,292.93,987.9,-8.2,3674.9,31.4,5589,18/02/1982,0
227.4,5.2,0.5,28.8,21.5,25.7,47.2,291.88,977.95,-95.6,151.9,36.0,5673,19/02/1982,0
187.9,3.1,-0.8,22.2,22.1,24.3,46.4,289.16,937.48,-77.3,379.6,30.7,5621,20/02/1982,0
181.3,6.4,2.3,26.2,17.7,22.7,40.4,289.81,951.61,-101.7,185.2,27.4,5643,22/02/1982,0
182.6,6.8,4.9,17.8,20.3,23.9,44.2,284.28,891.71,0.0,0.0,26.3,5636,23/02/1982,0
209.7,9.1,8.7,30.8,21.1,25.1,46.2,279.97,853.38,0.0,0.0,27.8,5642,24/02/1982,0
75.7,7.8,8.1,14.0,8.4,24.1,32.5,279.06,858.02,0.0,0.0,18.2,5619,25/02/1982,0
77.6,8.1,9.0,19.8,11.8,26.5,38.3,277.64,855.09,0.0,0.0,18.7,5621,26/02/1982,0
69.8,8.1,7.1,11.4,10.6,24.9,35.5,283.7,924.42,0.0,0.0,17.3,5652,27/02/1982,0
121.7,4.8,3.0,27.9,18.1,28.9,47.0,284.24,908.49,0.0,0.0,25.1,5668,28/02/1982,0
114.5,0.3,-3.7,28.4,17.7,28.5,46.2,290.87,968.42,-100.7,786.2,28.5,5640,01/03/1982,1
330.1,1.8,-2.3,33.4,24.9,30.7,55.6,289.61,965.26,-249.1,131.3,35.1,5671,02/03/1982,0
266.5,-1.5,-4.0,31.4,22.5,33.3,55.8,287.45,949.42,-174.6,598.2,26.6,5596,03/03/1982,0
239.0,0.0,-2.4,22.6,25.1,27.7,52.8,287.8,960.28,-63.5,11.1,24.8,5579,04/03/1982,0
166.9,6.6,4.2,20.2,19.1,21.7,40.8,287.1,952.26,0.0,0.0,29.3,5632,05/03/1982,0
287.4,8.0,6.4,33.0,24.3,25.5,49.8,284.76,920.94,0.0,0.0,36.6,5661,06/03/1982,0
372.6,5.0,1.6,38.4,26.1,26.9,53.0,289.29,973.13,-125.7,6.8,39.4,5649,07/03/1982,0
145.8,5.0,2.2,9.4,17.7,24.1,41.8,287.41,946.61,0.0,0.0,25.8,5635,08/03/1982,0
166.9,5.7,3.0,15.8,19.9,26.3,46.2,286.97,943.89,0.0,0.0,27.8,5661,09/03/1982,0
231.3,3.9,-0.2,33.7,23.5,24.7,48.2,289.53,946.06,-97.2,228.1,38.9,5652,10/03/1982,1
193.8,2.9,-2.4,34.3,21.3,27.9,49.2,292.93,987.9,-70.6,633.0,39.7,5668,11/03/1982,1
431.0,-1.3,-5.6,39.4,27.5,31.7,59.2,291.13,962.33,-93.7,938.3,36.2,5620,12/03/1982,0
207.7,5.3,0.3,20.6,20.5,24.7,45.2,292.1,980.48,-60.4,57.7,40.2,5684,13/03/1982,0
73.7,9.6,6.3,5.8,5.6,22.9,28.5,287.5,940.9,0.0,0.0,30.4,5705,14/03/1982,0
69.8,8.9,7.3,3.6,1.0,24.5,25.5,284.31,918.01,0.0,0.0,25.4,5698,15/03/1982,0
87.9,-0.8,-7.4,21.0,15.9,32.3,48.2,295.14,995.16,-75.3,1876.7,27.1,5681,17/03/1982,1
116.3,3.9,-2.6,24.2,13.7,30.7,44.4,294.25,977.71,-202.5,688.9,32.5,5745,18/03/1982,0
406.3,0.7,-4.8,32.4,26.5,30.9,57.4,292.96,967.39,-136.4,1106.2,35.6,5683,19/03/1982,0
243.0,0.7,-5.6,34.8,22.7,29.5,52.2,294.47,980.24,-81.1,1864.0,33.2,5690,20/03/1982,0
36.3,1.9,-3.3,19.8,12.5,28.5,41.0,292.11,962.14,-126.4,34.6,28.8,5706,21/03/1982,0
25.2,6.1,2.7,16.2,9.0,26.5,35.5,286.76,904.07,0.0,0.0,21.1,5719,22/03/1982,0
62.8,-0.4,-7.2,4.4,13.7,28.9,42.6,295.23,977.58,-14.8,2442.0,24.3,5684,23/03/1982,1
40.7,0.6,-5.9,21.2,6.8,32.9,39.7,293.62,947.89,-237.7,1293.0,21.7,5741,24/03/1982,0
144.1,2.5,-2.7,31.1,18.1,30.7,48.8,291.69,948.35,-254.7,670.6,34.3,5724,25/03/1982,0
275.2,-2.0,-6.2,36.8,24.9,29.7,54.6,290.7,937.03,-76.8,2727.7,35.1,5625,26/03/1982,0
183.5,-0.4,-4.2,12.4,22.5,28.9,51.4,289.7,957.17,-74.4,1347.1,26.6,5618,27/03/1982,0
121.3,4.4,-0.3,14.4,17.7,24.9,42.6,290.67,956.99,-95.9,136.0,28.1,5674,28/03/1982,0
31.0,1.5,-4.0,2.8,10.2,26.9,37.1,293.04,975.23,-53.8,1222.5,22.0,5672,29/03/1982,0
81.9,3.5,-3.8,23.2,11.5,24.3,35.8,295.46,964.28,-51.9,3061.6,30.0,5711,30/03/1982,0
107.4,3.3,-4.0,15.6,8.5,24.5,33.0,296.09,966.9,-64.2,4939.8,25.9,5694,31/03/1982,0
136.8,1.5,-6.6,17.2,11.7,26.9,38.6,297.7,991.14,-44.1,5096.7,29.2,5730,01/04/1982,0
151.1,5.1,-3.4,19.6,10.1,26.9,37.0,297.65,982.53,-115.6,2577.9,33.1,5781,02/04/1982,0
152.4,6.3,-2.6,20.0,10.3,25.1,35.4,298.09,987.63,-68.9,1874.3,38.3,5810,03/04/1982,0
64.0,-1.6,-10.4,8.8,9.2,32.1,41.3,298.21,979.9,-57.3,5088.9,30.4,5745,04/04/1982,0
157.8,5.5,-4.1,21.2,13.7,26.5,40.2,299.11,992.6,-0.8,8.3,40.5,5796,05/04/1982,0
33.0,-4.8,-12.2,28.0,11.4,37.1,48.5,295.72,955.95,-103.0,6195.2,27.5,5703,06/04/1982,1
140.7,-1.0,-9.5,38.1,16.1,34.9,51.0,297.25,982.56,-97.9,3247.4,41.4,5750,07/04/1982,1
311.6,-0.6,-6.6,37.7,21.9,34.1,56.0,293.51,964.61,-213.2,2229.8,34.6,5713,08/04/1982,0
113.3,-1.6,-7.7,18.2,18.3,30.1,48.4,293.57,945.02,-87.1,3242.8,25.8,5685,09/04/1982,0
167.5,-0.6,-8.0,21.2,21.5,25.1,46.6,295.99,974.9,-6.2,3563.5,35.2,5682,10/04/1982,0
113.9,-4.2,-13.0,17.0,18.5,31.5,50.0,298.74,997.54,-33.3,5271.7,33.7,5687,11/04/1982,0
238.1,-3.2,-11.3,21.2,20.1,34.3,54.4,297.08,985.15,-55.5,1620.1,33.2,5728,12/04/1982,0
220.0,-2.4,-10.7,25.2,19.1,33.5,52.6,297.2,977.4,-68.6,3834.5,33.5,5766,13/04/1982,1
400.9,-5.4,-10.3,36.4,24.3,38.5,62.8,292.65,975.3,-158.7,3519.6,26.2,5644,14/04/1982,0
203.7,-4.4,-11.0,30.0,18.7,35.9,54.6,294.79,958.91,-137.4,4411.8,29.8,5693,15/04/1982,1
347.1,-3.1,-9.2,34.4,22.9,36.9,59.8,293.43,975.2,-177.9,2328.9,32.6,5784,16/04/1982,0
